smiles,status
CC(C[C@@H](C(=O)N[C@H](C(=O)CNS(=O)(=O)c1ccccn1)C)NC(=O)c1cc2c(o1)cccc2)C,1
COc1ccc2-c3c(CC[C@@H](c2cc1=O)NC(=O)C)cc(c(c3OC)O)OC,1
COc1cc2CN(CCC[C@@H]3CCCc4c3cc(OC)c(c4)OC)CCc2cc1OC,1
COC(=O)C[C@@](C(=O)O[C@@H]1C(=C[C@]23[C@H]1c1cc4OCOc4cc1CCN3CCC2)OC)(CCCC(O)(C)C)O,1
COc1ccc(cc1OC)CCN(CCC[C@](c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,1
OC(=O)C(c1ccc(cc1)[C@@H](CCCN1CC[C@H](CC1)C(c1ccccc1)(c1ccccc1)O)O)(C)C,1
COC(=O)c1c(F)cccc1c1ccc(c(c1)F)CNC(=O)C1(CC1)NC(=O)C,1
CO[C@H]([C@@H]([C@H]1O[C@@]2(CC[C@](O2)(C)[C@H]2CC[C@@](O2)(CC)[C@H]2O[C@@H](C[C@@H]2C)[C@H]2O[C@@](O)(CO)[C@@H](C[C@@H]2C)C)C[C@@H]([C@H]1C)O)C)[C@H](C(=O)O)C,1
CCOC(=O)c1ccccc1c1c2-c(oc3c1ccc(c3)N(C)C)cc(=[N+](C)C)cc2,1
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1cccc(n1)/C=C/C(=O)N1CCCCC1,1
Oc1ccc2c(c1)sc(c2C(=O)c1ccc(cc1)OCCN1CCCCC1)c1ccc(cc1)O,1
C1CN=C(N1)N/N=C\c1c2ccccc2c(c2c1cccc2)/C=N\NC1=NCCN1,1
O=CN[C@H]1CCc2c(-c3c1cc(=O)c(cc3)SC)c(OC)c(c(c2)OC)OC,1
N#CCC(=O)Nc1c(nccc1C)NCc1ccc(cc1F)c1cccc(c1C(=O)OC)F,1
CCCN1C[C@H](C)N(C[C@H]1C)[C@@H](c1cccc(c1)OC)c1ccc(cc1)C(=O)N(CC)CC,1
COC(=O)c1ccccc1c1c2-c(oc3c1ccc(c3)N(C)C)cc(=[N+](C)C)cc2,1
COc1ccc(cc1OC)CCNCCC[C@](c1ccc(c(c1)OC)OC)(C(C)C)C#N,1
C=CCN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c1ccc(cc1)F)c1ccc(cc1)F,1
COc1c(OC)cc2c(-c3ccc(c(=O)cc3[C@H](CC2)NC(=O)C)O)c1OC,1
OCCNCCNc1ccc(c2c1C(=O)c1c(C2=O)c(O)ccc1O)NCCNCCO,1
Cc1ccc(cc1)/C(=C\CN1CCCC1)/c1cccc(n1)/C=C/C(=O)N(c1ccccc1)C,1
COc1cc2CN(CCc2cc1OC)C(=C)c1ccc(cc1)c1ccc(cc1)O,1
COc1c(OC)cc2c(-c3ccc(c(=O)cc3[C@H](CC2)NC(=O)C)N)c1OC,1
C/C=C(\C(=O)O[C@H]1C(=C[C@]23[C@]1(O)[C@H](O)C(=C[C@H](C3=O)[C@H]1[C@@H](C[C@H]2C)C1(C)C)CO)C)/C,1
CC(CN(S(=O)(=O)c1ccc(cc1)N)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)O)C,1
COc1cc2CN(CCC[C@H]3CCCc4c3cccc4OC)CCc2cc1OC,1
O=C(CNS(=O)(=O)c1ccccn1)CNC(=O)[C@@H](NC(=O)c1cc2c(o1)cccc2)CC(C)C,1
COc1ccc(cc1CN[C@H]1CCCN[C@H]1c1ccccc1)n1nnnc1C(F)(F)F,1
CSCC[C@H]([C@H](C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](NC(=O)[C@H](Cc1ccc(cc1)O)N)C)C)C(=O)N,1
COc1ccc2c(c1)CCC[C@H]2CCCN1CCc2c(C1)cc(c(c2)OC)OC,1
Fc1ccc2c(c1)onc2C1CCN(CC1)CCc1c(C)nc2n(c1=O)CCCC2,1
CC(C[C@@H](C(=O)N[C@H](C(=O)N)Cc1ccc(cc1)O)NC(=O)[C@H](NC(=O)C)CC(C)C)C,1
N[C@H](Cc1cc(F)c(cc1F)F)CC(=O)N1CCn2c(C1)nnc2C(F)(F)F,1
OCC(=O)[C@@]12OC(O[C@@H]1C[C@H]1[C@]2(C)C[C@H](O)[C@@H]2[C@H]1C[C@@H](C1=CC(=O)C=C[C@@]21C)F)(C)C,1
CN[C@@H](C(c1ccccc1)(C)C)C(=O)N[C@@H](C(C)(C)C)C(=O)N([C@@H](C(C)C)/C=C(/C(=O)O)\C)C,1
FCCNCCC[C@]1(C=C(CN1C(=O)N(C)C)c1cc(F)ccc1F)c1ccccc1,1
O=C(C(c1ccccc1)(c1ccccc1)O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]12CCCC1,1
Clc1ccc2c(c1)nccc2Nc1cc(CNC(C)(C)C)c(c2c1CCCC2)O,1
COc1cc2CN(CCc2cc1OC)C(=C)c1ccc(cc1)c1ccccc1,1
COc1ccc(c(c1)OC(C)C)C1=N[C@@H]([C@@H](N1C(=O)N1CCNC(=O)C1)c1ccc(cc1)Cl)c1ccc(cc1)Cl,1
OCCNCCNc1ccc(c2c1C(=O)c1c(C2=O)cccc1)NCCNCCO,1
CN[C@@H]1CCc2c(-c3c1cc(=O)c(cc3)OC)c(OC)c(c(c2)OC)OC,1
O=C(N1CCOCC1)CCc1sc2-n3c(C)nnc3CN=C(c2c1)c1ccccc1Cl,1
O=C(Cn1c(C)cnc(c1=O)NCCc1ccccc1)NCc1ccc(nc1C)N,1
CC(OC(=O)/C=C/c1cccc(n1)/C(=C/CN1CCCC1)/c1ccc(cc1)C)C,1
CCN(CCC[C@H](Nc1c2cc(OC)ccc2nc2c1ccc(c2)Cl)C)CC,1
CCCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1c1n[nH]nn1)CO)Cl,1
CN(c1ccc2c(c1)oc1-c(c2c2ccccc2C(=O)O)ccc(=[N+](C)C)c1)C,1
COc1cccc(c1)CCc1ccccc1NCc1cccc(c1OC)OC,1
CCCC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)CC(C)C)C=O,1
OC[C@H]1COc2c(O1)cccc2N1CCN(CC1)CCNC(=O)c1ccc(cc1)F,1
O[C@@H](C[C@H](CC(=O)O)O)CCn1c(C(C)C)c(c(c1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1,1
CSCC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)CC(C)C)C=O,1
COc1ccccc1N1CCN(CC1)CCN(C(=O)c1ccc(cc1)F)c1ccccn1,1
CCNCCC[C@]1(C=C(CN1C(=O)N(C)C)c1cc(F)ccc1F)c1ccccc1,1
COc1c2-c3ccc(c(=O)cc3[C@H](CCc2cc(c1OC)OC)N)SC,1
C[C@@H](CC(C)(C)C)CCc1ccc2c(c1)c(N)c1c([n+]2[O-])cc(cc1)N,1
CN(CCNC(=O)c1nccc2c1cc1c(c2C)n(c2c1cc(O)cc2)C)C,1
CNCCNc1ccc2c3c1C(=O)c1c(O)ccc(c1-c3nn2CCNCCO)O,1
COc1ccccc1OCCNC[C@@H](COc1cccc2c1c1ccccc1[nH]2)O,1
O=C(c1ccncc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,1
O=C(c1ccc(cc1)c1ccccn1)NC/C=C/CN1CCN(CC1)c1cccc(c1Cl)Cl,1
O[C@H]1CCN(C1)C[C@@H](N(C(=O)C(c1ccccc1)c1ccccc1)C)c1ccccc1,1
CN1CCN(CC1)c1ccc2c(c1)nc([nH]2)c1ccc2c(c1)nc([nH]2)c1ccc(cc1)O,1
CN1CCC[C@@H]1Cc1c[nH]c2c1cc(cc2)CCS(=O)(=O)c1ccccc1,1
Fc1ccc(cc1)C(c1ccc(cc1)F)O[C@@H]1C[C@@H]2CC[C@H](C1)N2,1
COc1cccc(c1)CCc1ccccc1OCc1ccc(c(c1)OC)OC,1
OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@@]1([C@@H]2CCC2=CC(=O)C=C[C@]12C)F,1
OC[C@H]1O[C@H]([C@@H]([C@@H]1NC(=O)[C@H](Cc1ccc(cc1)OC)N)O)n1cnc2c1ncnc2N(C)C,1
COc1cccc(c1)CCc1ccccc1OCc1cccc(c1OC)OC,1
COc1cc2CN(CCc2cc1OC)Cc1cccc(c1)c1ccccc1,1
COc1cc2CN(CCc2cc1OC)Cc1ccccc1c1ccccc1,1
CC(Nc1ccnc(c1)N1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)NS(=O)(=O)C)C,1
CC[C@](c1cc2-c3nc4ccc(cc4c(c3Cn2c(=O)c1CO)CC)OC(=O)N1CCC(CC1)N1CCCCC1)(C(=O)O)O,1
CCOc1ccc(cc1)c1[nH]c2c(n1)cc(cc2)c1nc2c([nH]1)ccc(c2)N1CCN(CC1)C,1
Fc1ccc(cc1)C(=O)C1CCN(CC1)CCn1c(=S)[nH]c2c(c1=O)cccc2,1
CC(C[C@H](B(O)O)NC(=O)[C@H](NC(=O)c1cnccn1)Cc1ccccc1)C,1
CCN(CC[n+]1ccc2c(c1)c(C)c1c(c2C)[nH]c2c1cccc2)CC,1
O=C[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)CC(C)C)CC(C)C)CCCNC(=N)N,1
CN([C@@H]1C(=C(C(=O)N)C(=O)[C@@]2([C@H]1C[C@@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C,1
Clc1ccc2c(c1)[nH]c(=O)n2C1CCN(CC1)CCCn1c(=O)[nH]c2c1cccc2,1
COc1ccc2c(c1)CCC=C2CCCN1CCc2c(C1)cc(c(c2)OC)OC,1
C[C@H](Cn1cnc2c1ncnc2N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,1
O[C@@H](c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F)[C@H]1CCCCN1,1
CCC(C(=O)O[C@H]1C[C@@H](C)C=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)(C)C,1
COc1c(OC)ccnc1C[S@](=O)c1nc2c([nH]1)cc(cc2)OC(F)F,1
Clc1ccc(cc1)C1(O)CCN(CC1)CCC(C(=O)N(C)C)(c1ccccc1)c1ccccc1,1
Clc1ccc(c(c1)Cl)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1
CNCCOc1ccc(cc1)/C(=C(\c1ccccc1)/CC)/c1ccc(cc1)O,1
OC(=O)/C=C/c1cccc(n1)/C(=C/CN1CCCC1)/c1ccc(cc1)C,1
CCOC(=O)N1CCC(=C2c3ccc(cc3CCc3c2nccc3)Cl)CC1,1
COc1ccc(cc1)[C@@H]1Sc2ccccc2N(C(=O)[C@@H]1OC(=O)C)CCN(C)C,1
CCC[C@H]1CN([C@@H](C1)C(=O)N[C@@H]([C@H]1O[C@H](SC)[C@@H]([C@H]([C@H]1O)O)O)[C@@H](O)C)C,1
CN1CC[C@@H]([C@@H](C1)O)c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O,1
COC(=O)c1ccccc1c1c2-c(cc(=N)cc2)oc2c1ccc(c2)N,1
OCC(=O)[C@]1(O)CC[C@H]2C1(C)C[C@H](O)[C@H]1[C@H]2C[C@@H](C2=CC(=O)C=C[C@]12C)C,1
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(cc4c(c3Cn1c2=O)CC)OC(=O)N1CCC(CC1)N1CCCCC1,1
COc1cccc(c1)CCc1ccccc1NCc1cccc(c1)OC,1
CC(Cn1c(C)[n+](c2c1C(=O)c1ccccc1C2=O)CC(=O)c1ccc(cc1)[N+](=O)[O-])C,1
NCCC[C@]1(C=C(CN1C(=O)N(C)C)c1cc(F)ccc1F)c1ccccc1,1
CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@H]2CC=C2[C@]1(C)CC[C@@H](C2)O)C)C,1
C=C[C@H]1C[N@+]2(C)CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,1
OC[C@H]1O[C@@H](O[C@@]23C[C@@H]4C3(COC(=O)c3ccccc3)[C@@H]3O[C@@]2(C)C[C@@]4(O3)O)[C@@H]([C@H]([C@@H]1O)O)O,1
C[C@@H]1N[C@H](C)CN(C1)c1c(F)c(N)c2c(c1F)n(cc(c2=O)C(=O)O)C1CC1,1
O[C@@H](C[C@H](CC(=O)O)O)/C=C/c1c(nc(nc1c1ccc(cc1)F)N(S(=O)(=O)C)C)C(C)C,1
ClCCN(c1ccc(cc1)/C=C/c1ccc2c([n+]1CC)ccc(c2)NC(=O)/C=C/c1ccccc1)CCCl,1
CC(=O)N(c1ccc(cc1)Nc1cc(C)nc2c1c1[nH]cnc1cc2)C,1
Fc1cccc(c1)COc1ccc(cc1Cl)Nc1ncnc2c1cc(cc2)c1ccc(o1)CNCCS(=O)(=O)C,1
CC/C(=C(\c1ccc(cc1)O)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,1
CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c1ccc(cc1)Cl)c1ccc(cc1)Cl,1
CC(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)N)C)Cc1ccccc1)C)C,1
COc1ccc2c(c1)nc([nH]2)[S@@](=O)Cc1ncc(c(c1C)OC)C,1
C=C[C@@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,1
c1ccc(cc1)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1
Clc1ccc(cc1)n1c([S@@](=O)C)c(nc1c1ccc(cc1C)Cl)C(=O)NN1CCCCC1,1
Oc1ccc(c(c1)O)[C@@H]1COc2c(C1)cc1c(c2)C=CC(O1)(C)C,1
CCC(=O)O[C@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1,1
O[C@H](COc1cccc2c1C[C@H](O)[C@@H](C2)O)CNC(C)(C)C,1
CC[n+]1c(/C=C/C=C/c2ccc(cc2)N(C)C)sc2c1cccc2,1
Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2c(c1)OCO2,1
CCCCCN(C(=O)[C@H](NC(=O)c1ccc(c(c1)Cl)Cl)CCC(=O)O)CCCOC,1
CC[C@H](NC(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)cn3C)CO,1
CCOC(=O)C1=C(C)NC(=C([C@H]1c1ccccc1C(F)(F)F)C(=O)OCCNC(=O)c1ccc(cc1)N=[N+]=[N-])C,1
Oc1ccc2c3c1O[C@@H]1C43CCN([C@@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,1
CC[C@]12CCN([C@@H](C2(C)C)Cc2c1cc(O)cc2)CC1(O)CC1,1
OC(=O)[C@@H]1N2C(=O)[C@H]([C@H]2SC1(C)C)NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl,1
CNCCOc1ccc(cc1)/C(=C(\c1ccccc1)/CC)/c1ccccc1,1
OCCN(CCNc1c2ccccc2nc2c1c(ccc2)[N+](=O)[O-])CCO,1
F[C@H]1C[C@H]1n1cc(C(=O)O)c(=O)c2c1c(Cl)c(N1C[C@H](C3(C1)CC3)N)c(c2)F,1
Clc1cc2N(C)C(=O)COc2c(c1)C(=O)N[C@@H]1CN2CC[C@H]1CC2,1
O[C@H](COc1nsnc1N1CCOCC1)CNC(C)(C)C,1
CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N)C)Cc1ccccc1)C,1
OCC(=O)[C@H]1CC[C@@H]2[C@]1(C=O)C[C@H](O)[C@@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,1
OCC(=O)[C@@]1(O)CC[C@H]2[C@]1(C)C[C@H](O)[C@@H]1[C@@H]2CCC2=CC(=O)CC[C@]12C,1
Nc1ccc2c(c1)oc1-c(c2c2ccccc2C(=O)O)ccc(=N)c1,1
Fc1ccc(cc1)C(=O)C1=C(C)N(C(=S)N[C@@H]1c1cccc(c1)C)C,1
CC[n+]1c(c2ccccc2)c2cc(N)ccc2c2c1cc(N)cc2,1
COc1cc2CN(CCC=C3CCCCC3)CCc2cc1OC,1
COc1ccc2c(c1)OCCC1=C2SC[C@@]2(C1=NCC2)C,1
CCN(CCC[C@H](Nc1ccnc2c1ccc(c2)Cl)C)CC,1
CC(=O)OCC(CCn1cnc2c1nc(N)nc2)COC(=O)C,1
N#Cc1ccc2c(c1)CO[C@@]2(CCCN(C)C)c1ccc(cc1)F,1
NS(=O)(=O)OC[C@@]12OC[C@@H]3[C@H]([C@@H]2OC(O1)(C)C)OC(O3)(C)C,1
CCC(=O)C(c1ccccc1)(c1ccccc1)C[C@@H](N(C)C)C,1
CCN1CCC[C@@H]1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N,1
Clc1ccc(cc1)c1c([S@@](=O)C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,1
O=C([C@H](N)C)N[C@@H]1[C@@H]2[C@@H](O)[C@H](O)CC(=C2C(=O)O[C@@]1(C)C(Cl)Cl)O,1
O[C@H]1CC[C@]2(C(=CC[C@H]3[C@H]2CC[C@]2([C@H]3CC[C@@H]2C(=O)C)C)C1)C,1
CN(CCc1c[nH]c2c1cc(C[C@H]1COC(=O)N1)cc2)C,1
CNCCC[C@@](c1ccc(c(c1)OC)OC)(C(C)C)C#N,1
CC(=CCN1CC[C@@]2([C@@H]([C@H]1Cc1c2cc(cc1)O)C)C)C,1
Clc1ccc2c(c1)CCc1c(C2=C2CCNCC2)nccc1,1
COc1ccc2c(c1)N(C[C@H](CN(C)C)C)c1c(S2)cccc1,1
COc1ccc(cc1)COc1ccccc1CCc1ccccc1,1
OCC(=O)[C@@]1(O)CC[C@H]2[C@]1(C)CC[C@@H]1[C@@H]2CCC2=CC(=O)CC[C@]12C,1
COC(=O)[C@H](c1ccccc1Cl)N1CCc2c(C1)ccs2,1
C[P+](c1ccccc1)(c1ccccc1)c1ccccc1,1
OC(=O)COCCN1CCN(CC1)[C@@H](c1ccc(cc1)Cl)c1ccccc1,1
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OC[C@@H](CNC(C)C)O,1
COc1c(ccc(c1OC)OC)c1cc(=O)c2c(o1)cccc2,1
COc1ccc(cc1)NC(=S)N/N=C/1\C(=O)Nc2c1ccc1c2cccc1,1
S=C1NC2=C([C@@H](N1)c1cccc(c1)O)C(=O)CC(C2)(C)C,1
O[C@H](COc1ccc(cc1)CCNC(=O)NC(C)C)CNC(C)C,1
NCCC[C@](c1ccc(c(c1)OC)OC)(C(C)C)C#N,1
NCCO/N=C(/c1ccc(cc1)C(F)(F)F)\CCCCOC,1
O=C1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@@]2([C@H]1CC[C@@H]2O)C)C,1
CC[C@@]1(O)C(=O)OCc2c1cc1-c3nc4ccc(c(c4cc3Cn1c2=O)CN(C)C)O,1
O=C(c1cn(c2c1cccc2)C)[C@@H]1CCc2c(C1)[nH]cn2,1
CCOC(=O)C1=C[C@H]([C@@H]([C@H](C1)N)NC(=O)C)OC(CC)CC,1
Clc1ccc2c(c1)[C@@H](C(=O)N2C(=O)N)C(=O)c1cccs1,1
COc1ccc(cc1)[C@@H](C1(O)CCCCC1)CN(C)C,1
Oc1ccc(cc1)c1oc2cc(O)cc(c2c(=O)c1O)O,1
COc1cccc2c1CCC/C/2=C\CCN1CCCCC1,1
CC(c1ccccc1)(c1ccccc1)c1ccccc1,1
CNCCCC1c2ccccc2C=Cc2c1cccc2,1
COc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@H]4CCC1=O)C,1
Clc1ccc2-n3c(CN=C(c2c1)c1ccccc1)nnc3C,1
CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,1
O[C@H]1CC[C@]2(C(=CC[C@H]3[C@@H]2CC[C@]2([C@H]3CCC2=O)C)C1)C,1
COc1cc(Cc2cnc(nc2N)N)cc(c1OC)OC,1
CCN(CCNC(=O)c1cc(Cl)c(cc1OC)N)CC,1
COc1ccc(cc1)[C@@H]1[C@@H](C#N)C(=S)N(C(=C1C(=O)C)c1ccccc1)[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1OC(=O)C)OC(=O)C)OC(=O)C,1
COC(=O)[C@H]1[C@H](C)CC(=CC1=O)Nc1ccc(cc1)Cl,1
O=[S@@]1OC[C@@H]2[C@H](CO1)[C@@]1(C([C@]2(Cl)C(=C1Cl)Cl)(Cl)Cl)Cl,1
NC1=NC[C@H]2N1c1ccccc1Cc1c2cccc1,1
CN(CC[C@@H](c1ccccn1)c1ccc(cc1)Br)C,1
O[C@H]1C=C[C@@H]2[C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)C)ccc1O,1
CCC(=O)C1(CCN(CC1)C)c1cccc(c1)O,1
N#Cc1ccccc1OC[C@@H](CNC(C)(C)C)O,1
NC(=S)N/N=C/c1ncc(c2c1cccc2N)C,1
CCCC[N+](CCCC)(CCCC)C,1
C[P+](c1ccccc1)(c1ccccc1)C,1
CCCCCCCC[n+]1ccccc1,1
CCOC(=O)/C=C/c1cccc(n1)/C(=C/CN1CCCC1)/c1ccc(cc1)C,0
COc1cc2CN(CC/C=C/3\CCCc4c3cccc4OC)CCc2cc1OC,0
CC/C(=C(\c1ccccc1)/c1ccc(cc1)OCCN(C)C)/c1ccccc1,0
COc1cc2CN(CCCC3=CCCc4c3cc(OC)c(c4)OC)CCc2cc1OC,0
CO[C@H]1C=CC=C2C(=C1)[C@@H](CCc1c2c(OC)c(c(c1)OC)OC)NC(=O)C,0
OCC(=O)[C@@]1(O)CC[C@H]2[C@]1(C)C[C@H](O)[C@@H]1[C@@H]2CCC2=CC(=O)C=C[C@]12C,0
OCCOCCN1CCN(CC1)[C@@H](c1ccc(cc1)Cl)c1ccccc1,0
CC(=O)N[C@H](C(=O)N[C@H](C(=O)N([C@H](C(=O)N)C)C)Cc1ccccc1)C,0
CC(C[C@H](C(=O)NCC(=O)N)NC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccc(cc1)O)N)C,0
COc1ccccc1COc1ccccc1CCc1ccccc1,0
CC[C@@H](C(=O)O[C@H]1CCC=C2[C@H]1[C@@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@H](C=C2)C)C,0
O[C@H](C[C@@H](/C=C/c1c(nc2c(c1c1ccc(cc1)F)cccc2)C1CC1)O)CC(=O)O,0
CSc1c(nc(n1c1ccc(cc1)Cl)c1ccc(cc1C)Cl)C(=O)NN1CCCCC1,0
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,0
CO[C@@H]1CN(CCCOc2ccc(cc2)F)CC[C@H]1NC(=O)c1cc(Cl)c(cc1OC)N,0
OCC(=O)[C@H]1CC[C@H]2[C@]1(C)C[C@H](O)[C@@H]1[C@@H]2CCC2=CC(=O)CC[C@]12C,0
COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,0
COc1ccc(c(c1)C(=O)OC)c1ccc(c(c1OC)OC)OC,0
OC(=O)C[C@@H](C[C@@H](/C=C/c1c(c2ccc(cc2)F)c2c(n1C(C)C)cccc2)O)O,0
O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(OC(=O)C)C(=O)C)C)C,0
CSCC[C@@H](C(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(cc1)O)N,0
COC1=C[C@]23[C@@H]([C@@H]1O)c1cc4OCOc4cc1CCN3CCC2,0
O[C@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@H]2CC[C@]2([C@]1(O)CC[C@@H]2c1ccc(=O)oc1)C)C,0
COc1c(OC)cc2c(-c3ccc(c(=O)cc3CCC2)OC)c1OC,0
O[C@@]([C@H]1C[C@H]2C[C@@H]1C=C2)(c1ccccc1)CCN1CCCCC1,0
O=C1CC[C@@H]2[C@@]1(C)CC[C@@H]1[C@H]2CC=C2[C@]1(C)CC[C@@H](C2)OS(=O)(=O)O,0
O=C1CC[C@@]2(C(=C1)CC[C@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2C(=O)C)C)C,0
CNCC[C@@H](c1ccccc1)Oc1ccc(cc1)C(F)(F)F,0
C=C[C@@]1(C)CC(=O)[C@@]2([C@](O1)(C)[C@@H](OC(=O)C)[C@H]([C@@H]1[C@]2(C)[C@@H](O)CCC1(C)C)O)O,0
CCCNC[C@H](COc1ccccc1C(=O)CCc1ccccc1)O,0
Fc1ccc(c(c1)C1=C[C@H](N(C1)C(=O)N(C)C)c1ccccc1)F,0
O[C@](c1ccccc1)(C1CCCCC1)CCN1CCCC1,0
COc1ccc2-c3c(CCCc2c1)cc(c(c3OC)OC)OC,0
OC[C@@]12[C@H](O)C[C@@H](C[C@@]2(O)CC[C@H]2[C@@H]1[C@H](O)C[C@]1([C@]2(O)CC[C@@H]1C1=CC(=O)OC1)C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,0
Clc1ccc(cc1)c1c(C)c(nn1c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,0
COc1cc2CN(CCc3ccc(cc3)NC(=O)c3cccc4c3[nH]c3c(OC)cccc3c4=O)CCc2cc1OC,0
COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@H]1N(C)CCc2c1c(OC)c1c(c2)OCO1,0
COC(=O)[C@H]1[C@H](C)CC(=CC1=O)Nc1cccc(c1)OC(F)(F)F,0
Clc1ccc(cc1)[C@@](c1ccccc1)(OCC[C@H]1CCCN1C)C,0
CSc1c(nn(c1c1ccc(cc1)Cl)c1ccc(cc1Cl)Cl)C(=O)NN1CCCCC1,0
CO[C@]12CC[C@]3(C[C@@H]1C(O)(C)C)[C@@]14[C@H]2Oc2c4c(C[C@H]3N(CC1)CC1CC1)ccc2O,0
CCC(O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)O)CC,0
CCN1C[C@H](C(C1=O)(c1ccccc1)c1ccccc1)CCN1CCOCC1,0
CC(C[C@@H]1NC(=O)[C@H](NC1=O)Cc1ccccc1)C,0
CC(N1CCC(CC1)N(c1ccc(cc1)Cl)C(=O)Cc1ccccc1)C,0
COc1ccc(cc1)NC(=S)N/N=C/1\C(=O)Nc2c1cccc2,0
CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,0
O=C1CC[C@]2(C(=C1)CC[C@H]1[C@@H]2CC[C@@]2([C@H]1CC[C@@H]2O)C)C,0
ClC(=C[C@H]1[C@H](C1(C)C)C(=O)OCc1cccc(c1)Oc1ccccc1)Cl,0
O=C(Cc1ccccc1)N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)O)(C)C,0
COc1cc(cc(c1OC)OC)[C@@H]1OC(=NN1C(=O)C)c1ccc(c(c1)C)N,0
O=C(OCc1ccccc1)NC[C@H]1CN(C)[C@@H]2[C@@H](C1)c1cccc3c1c(C2)cn3C,0
CC(CN1CN([C@@]2(C1=O)CCN(CC2)C[C@@](c1ccc(cc1)F)(C1OCCO1)C)c1ccccc1)C,0
O=C(c1cc2c([nH]1)cccc2)N[C@H]1N=C(c2ccccc2)c2c(N(C1=O)C)cccc2,0
Clc1ccccc1C(n1cncc1)(c1ccccc1)c1ccccc1,0
COc1c(OC)cc2c(-c3ccc(c(=O)cc3CC=C2)OC)c1OC,0
